date,asset_downloads,sha512sum_downloads
2025-10-25,9057,10
2025-10-26,9057,10
2025-10-27,9057,10
2025-10-28,9058,10
2025-10-29,9058,10
2025-10-30,9060,10
2025-10-31,9060,10
2025-11-01,9060,10
2025-11-02,9060,10
2025-11-03,9060,10
2025-11-04,9060,10
2025-11-05,9060,10
2025-11-06,9062,10
2025-11-07,9062,10
2025-11-08,9062,10
2025-11-09,9062,10
2025-11-10,9062,10
2025-11-11,9062,10
2025-11-12,9064,10
2025-11-13,9066,10
2025-11-14,9066,10
2025-11-15,9066,10
2025-11-16,9067,10
2025-11-17,9067,10
2025-11-18,9068,10
2025-11-19,9069,10
2025-11-20,9069,10
2025-11-21,9069,10
2025-11-22,9069,10
2025-11-23,9070,10
2025-11-24,9070,10
2025-11-25,9070,10
2025-11-26,9070,10
2025-11-27,9070,10
2025-11-28,9070,10
2025-11-29,9070,10
2025-11-30,9070,10
2025-12-01,9070,10
2025-12-02,9070,10
2025-12-03,9070,10
2025-12-04,9070,10
2025-12-05,9071,10
2025-12-06,9071,10
2025-12-07,9071,10
2025-12-08,9072,10
2025-12-09,9072,10
2025-12-10,9074,10
2025-12-11,9074,10
2025-12-12,9074,10
2025-12-13,9074,10
2025-12-14,9074,10
2025-12-15,9074,10
2025-12-16,9074,10
2025-12-17,9074,10
2025-12-18,9074,10
2025-12-19,9074,10
2025-12-20,9074,10
2025-12-21,9074,10
2025-12-22,9074,10
2025-12-23,9076,10
2025-12-24,9076,10
2025-12-25,9077,10
2025-12-26,9077,10
2025-12-27,9077,10
2025-12-28,9077,10
2025-12-29,9077,10
2025-12-30,9077,10
2025-12-31,9077,10
2026-01-01,9077,10
2026-01-02,9077,10
2026-01-03,9077,10
2026-01-04,9077,10
2026-01-05,9078,10
2026-01-06,9080,10
2026-01-07,9081,11
2026-01-08,9081,11
2026-01-09,9081,11
2026-01-10,9082,11
2026-01-11,9085,11
2026-01-12,9085,11
2026-01-13,9087,11
2026-01-14,9089,11
2026-01-15,9089,11
2026-01-16,9089,11
2026-01-17,9089,11
2026-01-18,9089,11
2026-01-19,9089,11
2026-01-20,9089,11
2026-01-21,9089,11
2026-01-22,9090,11
2026-01-23,9091,11
2026-01-24,9091,11
2026-01-25,9091,11
2026-01-26,9092,12
2026-01-27,9092,12
2026-01-28,9092,12
2026-01-29,9092,12
2026-01-30,9093,13
2026-01-31,9093,13
2026-02-01,9096,14
2026-02-02,9096,14
2026-02-03,9097,15
2026-02-04,9097,15
2026-02-05,9097,15
2026-02-06,9097,15
2026-02-07,9097,15
2026-02-08,9097,16
2026-02-09,9097,16
2026-02-10,9097,16
2026-02-15,9099,16
2026-02-16,9099,16
2026-02-17,9099,16
2026-02-18,9099,16
2026-02-19,9101,16
2026-02-20,9101,16
2026-02-21,9101,16
2026-02-22,9101,16
2026-02-23,9101,16
2026-02-24,9101,16
2026-02-25,9101,16
2026-02-26,9101,16
2026-02-27,9101,16
2026-02-28,9101,16
2026-03-01,9102,16
2026-03-02,9102,16
2026-03-03,9102,16
2026-03-04,9102,16
2026-03-05,9102,16
2026-03-06,9102,16
2026-03-07,9103,16
2026-03-08,9103,16
2026-03-09,9103,16
2026-03-10,9104,16
2026-03-11,9105,16
2026-03-12,9105,16
2026-03-13,9105,16
2026-03-14,9105,16
2026-03-15,9105,16
2026-03-16,9105,16
2026-03-17,9105,16
2026-03-18,9105,16
2026-03-19,9105,16
2026-03-20,9105,16
2026-03-21,9105,16
2026-03-22,9105,16
2026-03-23,9105,16
2026-03-24,9105,16
2026-03-25,9105,16
2026-03-26,9107,16
2026-03-27,9108,16
2026-03-28,9108,16
2026-03-29,9108,16
2026-03-30,9109,16
2026-03-31,9111,16
2026-04-01,9113,16
2026-04-02,9114,16
2026-04-03,9115,16
2026-04-04,9116,16
2026-04-05,9117,16
2026-04-06,9118,16
2026-04-07,9119,16
2026-04-08,9120,16
2026-04-09,9121,16
2026-04-10,9122,16
2026-04-11,9124,16
2026-04-12,9125,16
2026-04-13,9126,16
2026-04-14,9127,16
2026-04-15,9128,16
2026-04-16,9129,16
2026-04-17,9130,16
2026-04-18,9131,16
2026-04-19,9132,16
2026-04-20,9133,16
2026-04-21,9135,16
2026-04-22,9137,16
2026-04-23,9138,16
2026-04-24,9139,16
2026-04-25,9139,16
2026-04-26,9139,16
2026-04-27,9139,16
2026-04-28,9141,16
2026-04-29,9142,16
2026-04-30,9143,16
2026-05-01,9144,16
2026-05-02,9146,16
2026-05-03,9147,16
2026-05-04,9148,16
2026-05-05,9149,16
2026-05-06,9150,16
2026-05-07,9153,16
2026-05-08,9154,16
2026-05-09,9155,16
2026-05-11,9157,16
2026-05-12,9158,16
2026-05-13,9159,16
2026-05-14,9160,16
2026-05-15,9161,16
2026-05-16,9162,16
2026-05-18,9163,16
2026-05-19,9165,16
2026-05-21,9167,16
2026-05-22,9168,16
2026-05-23,9170,16
2026-05-25,9171,16
2026-05-27,9173,16
2026-05-28,9175,16
2026-05-29,9177,16
2026-05-30,9178,16
2026-06-01,9182,17
2026-06-02,9184,17
2026-06-03,9186,17
2026-06-04,9189,17
2026-06-05,9192,17
2026-06-06,9194,17
2026-06-08,9198,17
2026-06-09,9201,17
2026-06-10,9203,17
2026-06-11,9205,17
2026-06-12,9209,17
2026-06-13,9211,17
2026-06-15,9213,17
2026-06-16,9215,17
