date,asset_downloads,sha512sum_downloads
2025-10-25,1036,9
2025-10-26,1038,9
2025-10-27,1039,9
2025-10-28,1040,9
2025-10-29,1041,9
2025-10-30,1042,9
2025-10-31,1043,9
2025-11-01,1044,9
2025-11-02,1045,9
2025-11-03,1047,9
2025-11-04,1048,9
2025-11-05,1049,9
2025-11-06,1050,9
2025-11-07,1051,9
2025-11-08,1052,9
2025-11-09,1053,9
2025-11-10,1054,9
2025-11-11,1055,9
2025-11-12,1056,9
2025-11-13,1057,9
2025-11-14,1058,9
2025-11-15,1059,9
2025-11-16,1060,9
2025-11-17,1061,9
2025-11-18,1062,9
2025-11-19,1063,9
2025-11-20,1066,9
2025-11-21,1067,9
2025-11-22,1068,9
2025-11-23,1070,9
2025-11-24,1071,9
2025-11-25,1072,9
2025-11-26,1073,9
2025-11-27,1074,9
2025-11-28,1075,9
2025-11-29,1076,9
2025-11-30,1076,9
2025-12-01,1077,9
2025-12-02,1078,9
2025-12-03,1079,9
2025-12-04,1080,9
2025-12-05,1081,9
2025-12-06,1082,9
2025-12-07,1084,9
2025-12-08,1085,9
2025-12-09,1086,9
2025-12-10,1087,9
2025-12-11,1088,9
2025-12-12,1089,9
2025-12-13,1091,9
2025-12-14,1092,9
2025-12-15,1093,9
2025-12-16,1096,9
2025-12-17,1097,9
2025-12-18,1098,9
2025-12-19,1099,9
2025-12-20,1100,9
2025-12-21,1101,9
2025-12-22,1102,9
2025-12-23,1103,9
2025-12-24,1104,9
2025-12-25,1105,9
2025-12-26,1106,9
2025-12-27,1107,9
2025-12-28,1108,9
2025-12-29,1109,9
2025-12-30,1110,9
2025-12-31,1111,9
2026-01-01,1112,9
2026-01-02,1117,9
2026-01-03,1119,9
2026-01-04,1120,9
2026-01-05,1121,9
2026-01-06,1122,9
2026-01-07,1124,10
2026-01-08,1126,10
2026-01-09,1127,10
2026-01-10,1132,10
2026-01-11,1136,10
2026-01-12,1149,10
2026-01-13,1152,10
2026-01-14,1153,10
2026-01-15,1154,10
2026-01-16,1154,10
2026-01-17,1155,10
2026-01-18,1156,10
2026-01-19,1157,10
2026-01-20,1158,10
2026-01-21,1159,10
2026-01-22,1160,10
2026-01-23,1162,10
2026-01-24,1163,10
2026-01-25,1165,10
2026-01-26,1169,11
2026-01-27,1171,11
2026-01-28,1172,11
2026-01-29,1173,11
2026-01-30,1178,12
2026-01-31,1179,12
2026-02-01,1180,12
2026-02-02,1181,12
2026-02-03,1183,13
2026-02-04,1184,14
2026-02-05,1185,14
2026-02-06,1186,14
2026-02-07,1188,14
2026-02-08,1189,14
2026-02-09,1190,14
2026-02-10,1192,14
2026-02-15,1197,14
2026-02-16,1198,14
2026-02-17,1199,14
2026-02-18,1202,14
2026-02-19,1203,14
2026-02-20,1204,14
2026-02-21,1205,14
2026-02-22,1206,14
2026-02-23,1208,14
2026-02-24,1209,14
2026-02-25,1210,14
2026-02-26,1211,14
2026-02-27,1212,14
2026-02-28,1214,14
2026-03-01,1216,14
2026-03-02,1216,14
2026-03-03,1217,14
2026-03-04,1218,14
2026-03-05,1220,14
2026-03-06,1221,14
2026-03-07,1222,14
2026-03-08,1223,14
2026-03-09,1224,14
2026-03-10,1225,14
2026-03-11,1227,14
2026-03-12,1228,14
2026-03-13,1228,14
2026-03-14,1229,14
2026-03-15,1230,14
2026-03-16,1231,14
2026-03-17,1232,14
2026-03-18,1232,14
2026-03-19,1232,14
2026-03-20,1233,14
2026-03-21,1234,14
2026-03-22,1234,14
2026-03-23,1235,14
2026-03-24,1236,14
2026-03-25,1237,14
2026-03-26,1242,14
2026-03-27,1243,14
2026-03-28,1244,14
2026-03-29,1245,14
2026-03-30,1246,14
2026-03-31,1247,14
2026-04-01,1250,14
2026-04-02,1251,14
2026-04-03,1253,14
2026-04-04,1256,14
2026-04-05,1257,14
2026-04-06,1259,14
2026-04-07,1260,14
2026-04-08,1261,14
2026-04-09,1262,14
2026-04-10,1263,14
2026-04-11,1264,14
2026-04-12,1265,14
2026-04-13,1268,14
2026-04-14,1270,14
2026-04-15,1271,14
2026-04-16,1272,14
2026-04-17,1273,14
2026-04-18,1274,14
2026-04-19,1275,14
2026-04-20,1277,14
2026-04-21,1279,14
2026-04-22,1281,14
2026-04-23,1282,14
2026-04-24,1283,14
2026-04-25,1283,14
2026-04-26,1283,14
2026-04-27,1283,14
2026-04-28,1285,14
2026-04-29,1286,14
2026-04-30,1287,14
2026-05-01,1288,14
2026-05-02,1290,14
2026-05-03,1291,14
2026-05-04,1292,14
2026-05-05,1293,14
2026-05-06,1294,14
2026-05-07,1295,14
2026-05-08,1296,14
2026-05-09,1297,14
