date,asset_downloads,sha512sum_downloads
2025-10-25,9586,11
2025-10-26,9586,11
2025-10-27,9588,11
2025-10-28,9588,11
2025-10-29,9588,11
2025-10-30,9588,11
2025-10-31,9588,11
2025-11-01,9588,11
2025-11-02,9588,11
2025-11-03,9588,11
2025-11-04,9588,11
2025-11-05,9588,11
2025-11-06,9588,11
2025-11-07,9588,11
2025-11-08,9588,11
2025-11-09,9588,11
2025-11-10,9592,11
2025-11-11,9592,11
2025-11-12,9594,11
2025-11-13,9594,11
2025-11-14,9597,11
2025-11-15,9597,11
2025-11-16,9597,11
2025-11-17,9599,11
2025-11-18,9599,11
2025-11-19,9599,11
2025-11-20,9599,11
2025-11-21,9599,11
2025-11-22,9599,11
2025-11-23,9599,11
2025-11-24,9599,11
2025-11-25,9599,11
2025-11-26,9599,11
2025-11-27,9599,11
2025-11-28,9599,11
2025-11-29,9599,11
2025-11-30,9599,11
2025-12-01,9599,11
2025-12-02,9599,11
2025-12-03,9599,11
2025-12-04,9599,11
2025-12-05,9599,11
2025-12-06,9599,11
2025-12-07,9599,11
2025-12-08,9599,11
2025-12-09,9599,11
2025-12-10,9600,11
2025-12-11,9600,11
2025-12-12,9600,11
2025-12-13,9600,11
2025-12-14,9600,11
2025-12-15,9600,11
2025-12-16,9600,11
2025-12-17,9600,11
2025-12-18,9600,11
2025-12-19,9600,11
2025-12-20,9600,11
2025-12-21,9600,11
2025-12-22,9600,11
2025-12-23,9600,11
2025-12-24,9600,11
2025-12-25,9600,11
2025-12-26,9600,11
2025-12-27,9600,11
2025-12-28,9600,11
2025-12-29,9600,11
2025-12-30,9600,11
2025-12-31,9600,11
2026-01-01,9600,11
2026-01-02,9600,11
2026-01-03,9600,11
2026-01-04,9600,11
2026-01-05,9600,11
2026-01-06,9600,11
2026-01-07,9601,12
2026-01-08,9601,12
2026-01-09,9601,12
2026-01-10,9602,12
2026-01-11,9610,12
2026-01-12,9610,12
2026-01-13,9610,12
2026-01-14,9610,12
2026-01-15,9610,12
2026-01-16,9610,12
2026-01-17,9610,12
2026-01-18,9610,12
2026-01-19,9610,12
2026-01-20,9610,12
2026-01-21,9610,12
2026-01-22,9611,12
2026-01-23,9613,12
2026-01-24,9613,12
2026-01-25,9613,12
2026-01-26,9616,13
2026-01-27,9616,13
2026-01-28,9616,13
2026-01-29,9616,13
2026-01-30,9617,14
2026-01-31,9617,14
2026-02-01,9617,14
2026-02-02,9617,14
2026-02-03,9618,15
2026-02-04,9618,15
2026-02-05,9618,15
2026-02-06,9618,15
2026-02-07,9618,15
2026-02-08,9618,16
2026-02-09,9618,16
2026-02-10,9618,16
2026-02-15,9618,16
2026-02-16,9618,16
2026-02-17,9618,16
2026-02-18,9619,16
2026-02-19,9619,16
2026-02-20,9619,16
2026-02-21,9619,16
2026-02-22,9619,16
2026-02-23,9619,16
2026-02-24,9619,16
2026-02-25,9619,16
2026-02-26,9619,16
2026-02-27,9619,16
2026-02-28,9619,16
2026-03-01,9620,16
2026-03-02,9620,16
2026-03-03,9620,16
2026-03-04,9621,16
2026-03-05,9621,16
2026-03-06,9621,16
2026-03-07,9621,16
2026-03-08,9621,16
2026-03-09,9621,16
2026-03-10,9621,16
2026-03-11,9621,16
2026-03-12,9621,16
2026-03-13,9621,16
2026-03-14,9621,16
2026-03-15,9621,16
2026-03-16,9621,16
2026-03-17,9624,16
2026-03-18,9624,16
2026-03-19,9624,16
2026-03-20,9624,16
2026-03-21,9624,16
2026-03-22,9624,16
2026-03-23,9624,16
2026-03-24,9624,16
2026-03-25,9626,16
2026-03-26,9627,16
2026-03-27,9628,16
2026-03-28,9628,16
2026-03-29,9628,16
2026-03-30,9629,16
2026-03-31,9630,16
2026-04-01,9634,16
2026-04-02,9635,16
2026-04-03,9636,16
2026-04-04,9637,16
2026-04-05,9638,16
2026-04-06,9639,16
2026-04-07,9640,16
2026-04-08,9641,16
2026-04-09,9642,16
2026-04-10,9643,16
2026-04-11,9644,16
2026-04-12,9645,16
2026-04-13,9646,16
2026-04-14,9647,16
2026-04-15,9648,16
2026-04-16,9653,16
2026-04-17,9654,16
2026-04-18,9657,16
2026-04-19,9658,16
2026-04-20,9659,16
2026-04-21,9662,16
2026-04-22,9664,16
2026-04-23,9665,16
2026-04-24,9666,16
2026-04-25,9666,16
2026-04-26,9666,16
2026-04-27,9666,16
2026-04-28,9668,16
2026-04-29,9669,16
2026-04-30,9670,16
2026-05-01,9671,16
2026-05-02,9672,16
2026-05-03,9673,16
2026-05-04,9674,16
2026-05-05,9675,16
2026-05-06,9678,16
2026-05-07,9679,16
2026-05-08,9681,16
2026-05-09,9682,16
2026-05-11,9684,16
2026-05-12,9685,16
2026-05-13,9686,16
2026-05-14,9687,16
2026-05-15,9688,16
2026-05-16,9689,16
2026-05-18,9690,16
2026-05-19,9691,16
