date,asset_downloads,sha512sum_downloads
2025-10-25,16743,49
2025-10-26,16743,49
2025-10-27,16745,49
2025-10-28,16745,49
2025-10-29,16745,49
2025-10-30,16745,49
2025-10-31,16747,49
2025-11-01,16747,49
2025-11-02,16751,49
2025-11-03,16753,49
2025-11-04,16755,49
2025-11-05,16755,49
2025-11-06,16755,49
2025-11-07,16755,49
2025-11-08,16755,49
2025-11-09,16755,49
2025-11-10,16756,49
2025-11-11,16756,49
2025-11-12,16759,49
2025-11-13,16761,49
2025-11-14,16764,49
2025-11-15,16764,49
2025-11-16,16765,49
2025-11-17,16768,49
2025-11-18,16768,49
2025-11-19,16770,49
2025-11-20,16775,49
2025-11-21,16775,49
2025-11-22,16777,49
2025-11-23,16778,49
2025-11-24,16778,49
2025-11-25,16778,49
2025-11-26,16778,49
2025-11-27,16779,49
2025-11-28,16781,49
2025-11-29,16781,49
2025-11-30,16781,49
2025-12-01,16784,49
2025-12-02,16784,49
2025-12-03,16784,49
2025-12-04,16784,49
2025-12-05,16784,49
2025-12-06,16784,49
2025-12-07,16785,49
2025-12-08,16788,49
2025-12-09,16790,49
2025-12-10,16790,49
2025-12-11,16794,49
2025-12-12,16794,49
2025-12-13,16795,49
2025-12-14,16796,49
2025-12-15,16801,49
2025-12-16,16803,49
2025-12-17,16807,49
2025-12-18,16807,49
2025-12-19,16807,49
2025-12-20,16807,49
2025-12-21,16809,49
2025-12-22,16813,49
2025-12-23,16817,49
2025-12-24,16817,49
2025-12-25,16817,49
2025-12-26,16817,49
2025-12-27,16817,49
2025-12-28,16817,49
2025-12-29,16817,49
2025-12-30,16817,49
2025-12-31,16817,49
2026-01-01,16817,49
2026-01-02,16817,49
2026-01-03,16818,49
2026-01-04,16818,49
2026-01-05,16821,49
2026-01-06,16821,49
2026-01-07,16822,50
2026-01-08,16823,50
2026-01-09,16824,50
2026-01-10,16828,50
2026-01-11,16831,50
2026-01-12,16845,50
2026-01-13,16848,50
2026-01-14,16848,50
2026-01-15,16849,50
2026-01-16,16849,50
2026-01-17,16849,50
2026-01-18,16849,50
2026-01-19,16851,50
2026-01-20,16851,50
2026-01-21,16852,50
2026-01-22,16852,50
2026-01-23,16858,50
2026-01-24,16860,50
2026-01-25,16861,50
2026-01-26,16866,51
2026-01-27,16867,51
2026-01-28,16872,51
2026-01-29,16872,51
2026-01-30,16876,52
2026-01-31,16876,52
2026-02-01,16876,52
2026-02-02,16876,52
2026-02-03,16877,53
2026-02-04,16882,53
2026-02-05,16883,53
2026-02-06,16884,53
2026-02-07,16885,53
2026-02-08,16885,53
2026-02-09,16885,53
2026-02-10,16886,53
2026-02-15,16890,53
2026-02-16,16890,53
2026-02-17,16896,53
2026-02-18,16896,53
2026-02-19,16896,53
2026-02-20,16896,53
2026-02-21,16896,53
2026-02-22,16896,53
2026-02-23,16897,53
2026-02-24,16898,53
2026-02-25,16902,54
2026-02-26,16902,54
2026-02-27,16902,54
2026-02-28,16902,54
2026-03-01,16906,54
2026-03-02,16906,54
2026-03-03,16910,54
2026-03-04,16910,54
2026-03-05,16910,54
2026-03-06,16910,54
2026-03-07,16910,54
2026-03-08,16910,54
2026-03-09,16910,54
2026-03-10,16910,54
2026-03-11,16911,54
2026-03-12,16913,54
2026-03-13,16913,54
2026-03-14,16913,54
2026-03-15,16913,54
2026-03-16,16913,54
2026-03-17,16913,54
2026-03-18,16913,54
2026-03-19,16913,54
2026-03-20,16913,54
2026-03-21,16913,54
2026-03-22,16913,54
2026-03-23,16913,54
2026-03-24,16913,54
2026-03-25,16913,54
2026-03-26,16914,54
2026-03-27,16915,54
2026-03-28,16917,54
2026-03-29,16917,54
2026-03-30,16918,54
2026-03-31,16919,54
2026-04-01,16926,54
2026-04-02,16928,54
2026-04-03,16929,54
2026-04-04,16932,54
2026-04-05,16933,54
2026-04-06,16936,54
2026-04-07,16937,54
2026-04-08,16938,54
2026-04-09,16939,54
2026-04-10,16940,54
2026-04-11,16941,54
2026-04-12,16942,54
2026-04-13,16945,54
2026-04-14,16946,54
2026-04-15,16950,54
2026-04-16,16951,54
2026-04-17,16952,54
2026-04-18,16953,54
2026-04-19,16954,54
2026-04-20,16956,54
2026-04-21,16958,54
2026-04-22,16960,54
2026-04-23,16961,54
2026-04-24,16962,54
2026-04-25,16962,54
2026-04-26,16962,54
2026-04-27,16963,54
2026-04-28,16965,54
2026-04-29,16966,54
2026-04-30,16967,54
2026-05-01,16968,54
2026-05-02,16970,54
2026-05-03,16971,54
2026-05-04,16972,54
2026-05-05,16974,54
2026-05-06,16975,54
2026-05-07,16976,54
2026-05-08,16978,54
2026-05-09,16980,54
2026-05-11,16982,54
2026-05-12,16983,54
2026-05-13,16984,54
2026-05-14,16985,54
2026-05-15,16986,54
2026-05-16,16987,54
2026-05-18,16988,54
2026-05-19,16990,54
2026-05-21,16992,54
2026-05-22,16995,54
2026-05-23,16996,54
2026-05-25,16997,54
2026-05-27,17002,54
2026-05-28,17003,54
2026-05-29,17005,54
2026-05-30,17006,54
2026-06-01,17009,55
2026-06-02,17010,55
2026-06-03,17013,55
2026-06-04,17016,55
2026-06-05,17019,55
2026-06-06,17021,55
2026-06-08,17026,55
2026-06-09,17029,55
2026-06-10,17031,55
2026-06-11,17037,55
2026-06-12,17041,55
2026-06-13,17043,55
2026-06-15,17045,55
2026-06-16,17047,55
2026-06-17,17049,55
2026-06-18,17053,55
2026-06-19,17057,56
2026-06-21,17059,56
2026-06-22,17062,56
2026-06-23,17067,56
2026-06-24,17068,56
2026-06-25,17070,56
2026-06-26,17073,56
2026-06-27,17075,56
2026-06-29,17078,56
2026-07-01,17080,56
2026-07-02,17084,56
2026-07-03,17085,56
2026-07-04,17086,56
2026-07-06,17091,56
2026-07-07,17092,56
2026-07-08,17093,56
2026-07-09,17094,56
2026-07-10,17095,56
2026-07-11,17097,56
2026-07-13,17101,56
2026-07-14,17102,56
2026-07-15,17103,56
2026-07-16,17105,56
2026-07-17,17106,56
2026-07-18,17107,56
2026-07-19,17110,56
2026-07-20,17111,56
2026-07-21,17113,56
2026-07-22,17114,56
2026-07-23,17115,56
2026-07-24,17116,56
2026-07-25,17117,56
2026-07-27,17119,56
2026-07-28,17121,56
2026-07-29,17123,56
2026-07-30,17127,56
2026-07-31,17130,56
2026-08-01,17132,56
2026-08-03,17134,56
2026-08-04,17136,56
2026-08-05,17139,56
2026-08-06,17141,56
2026-08-07,17143,56
2026-08-08,17145,56
2026-08-09,17147,56
2026-08-10,17149,56
2026-08-11,17151,56
2026-08-12,17169,56
2026-08-13,17172,56
2026-08-14,17174,56
2026-08-15,17176,56
2026-08-16,17178,56
2026-08-17,17180,56
2026-08-18,17185,56
2026-08-19,17187,56
2026-08-20,17189,56
2026-08-21,17199,56
2026-08-22,17201,56
2026-08-23,17203,56
2026-08-24,17215,56
2026-08-25,17218,56
2026-08-27,17220,56
2026-08-28,17224,56
2026-08-29,17226,56
