date,asset_downloads,sha512sum_downloads
2025-10-25,17323,20
2025-10-26,17325,20
2025-10-27,17326,20
2025-10-28,17327,20
2025-10-29,17328,20
2025-10-30,17329,20
2025-10-31,17330,20
2025-11-01,17333,20
2025-11-02,17334,20
2025-11-03,17335,20
2025-11-04,17338,20
2025-11-05,17339,20
2025-11-06,17342,20
2025-11-07,17345,20
2025-11-08,17346,20
2025-11-09,17347,20
2025-11-10,17348,20
2025-11-11,17349,20
2025-11-12,17350,20
2025-11-13,17355,20
2025-11-14,17356,20
2025-11-15,17357,20
2025-11-16,17358,20
2025-11-17,17359,20
2025-11-18,17361,21
2025-11-19,17362,21
2025-11-20,17363,21
2025-11-21,17364,21
2025-11-22,17365,21
2025-11-23,17366,21
2025-11-24,17367,21
2025-11-25,17370,21
2025-11-26,17371,21
2025-11-27,17372,21
2025-11-28,17373,21
2025-11-29,17374,21
2025-11-30,17374,21
2025-12-01,17375,21
2025-12-02,17377,21
2025-12-03,17378,21
2025-12-04,17379,21
2025-12-05,17381,21
2025-12-06,17382,21
2025-12-07,17383,21
2025-12-08,17386,21
2025-12-09,17387,21
2025-12-10,17388,21
2025-12-11,17389,21
2025-12-12,17390,21
2025-12-13,17391,21
2025-12-14,17393,21
2025-12-15,17394,21
2025-12-16,17395,21
2025-12-17,17396,21
2025-12-18,17397,21
2025-12-19,17398,21
2025-12-20,17399,21
2025-12-21,17400,21
2025-12-22,17403,21
2025-12-23,17406,21
2025-12-24,17407,21
2025-12-25,17408,21
2025-12-26,17409,21
2025-12-27,17410,21
2025-12-28,17411,21
2025-12-29,17412,21
2025-12-30,17413,21
2025-12-31,17414,21
2026-01-01,17415,21
2026-01-02,17418,21
2026-01-03,17419,21
2026-01-04,17420,21
2026-01-05,17421,21
2026-01-06,17422,21
2026-01-07,17426,22
2026-01-08,17427,22
2026-01-09,17428,22
2026-01-10,17429,22
2026-01-11,17439,22
2026-01-12,17442,22
2026-01-13,17444,22
2026-01-14,17449,23
2026-01-15,17452,23
2026-01-16,17452,23
2026-01-17,17455,23
2026-01-18,17456,23
2026-01-19,17457,23
2026-01-20,17458,23
2026-01-21,17459,23
2026-01-22,17462,24
2026-01-23,17463,24
2026-01-24,17464,24
2026-01-25,17465,24
2026-01-26,17467,25
2026-01-27,17468,25
2026-01-28,17469,25
2026-01-29,17470,25
2026-01-30,17472,26
2026-01-31,17473,26
2026-02-01,17474,26
2026-02-02,17477,26
2026-02-03,17479,27
2026-02-04,17480,27
2026-02-05,17483,27
2026-02-06,17484,27
2026-02-07,17485,27
2026-02-08,17486,27
2026-02-09,17488,27
2026-02-10,17489,27
2026-02-15,17494,27
2026-02-16,17495,27
2026-02-17,17496,27
2026-02-18,17497,27
2026-02-19,17498,27
2026-02-20,17499,27
2026-02-21,17500,27
2026-02-22,17501,27
2026-02-23,17502,27
2026-02-24,17506,27
2026-02-25,17510,27
2026-02-26,17511,27
2026-02-27,17512,27
2026-02-28,17513,27
2026-03-01,17514,27
2026-03-02,17517,27
2026-03-03,17520,27
2026-03-04,17521,27
2026-03-05,17522,27
2026-03-06,17523,27
2026-03-07,17524,27
2026-03-08,17527,27
2026-03-09,17528,27
2026-03-10,17531,27
2026-03-11,17532,27
2026-03-12,17533,27
2026-03-13,17533,27
2026-03-14,17534,27
2026-03-15,17535,27
2026-03-16,17536,27
2026-03-17,17537,27
2026-03-18,17537,27
2026-03-19,17537,27
2026-03-20,17538,27
2026-03-21,17539,27
2026-03-22,17539,27
2026-03-23,17540,27
2026-03-24,17541,27
2026-03-25,17542,27
2026-03-26,17547,27
2026-03-27,17548,27
2026-03-28,17549,27
2026-03-29,17550,27
2026-03-30,17551,27
2026-03-31,17552,27
2026-04-01,17553,27
2026-04-02,17554,27
2026-04-03,17556,27
2026-04-04,17557,27
2026-04-05,17558,27
2026-04-06,17559,27
2026-04-07,17560,27
2026-04-08,17561,27
2026-04-09,17562,27
2026-04-10,17563,27
2026-04-11,17564,27
2026-04-12,17567,27
2026-04-13,17568,27
2026-04-14,17569,28
2026-04-15,17570,28
2026-04-16,17572,28
2026-04-17,17573,28
2026-04-18,17574,28
2026-04-19,17575,28
2026-04-20,17576,28
2026-04-21,17579,28
2026-04-22,17581,28
2026-04-23,17582,28
2026-04-24,17583,28
2026-04-25,17583,28
2026-04-26,17583,28
2026-04-27,17583,28
2026-04-28,17585,28
2026-04-29,17586,28
2026-04-30,17587,28
2026-05-01,17589,28
2026-05-02,17590,28
2026-05-03,17591,28
2026-05-04,17592,28
2026-05-05,17593,28
2026-05-06,17594,28
2026-05-07,17595,28
2026-05-08,17596,28
2026-05-09,17597,28
2026-05-11,17599,28
2026-05-12,17600,28
2026-05-13,17601,28
2026-05-14,17602,28
2026-05-15,17603,28
2026-05-16,17604,28
2026-05-18,17605,28
2026-05-19,17608,28
2026-05-21,17610,28
2026-05-22,17611,28
2026-05-23,17612,28
2026-05-25,17613,28
2026-05-27,17616,28
2026-05-28,17617,28
2026-05-29,17621,28
2026-05-30,17622,28
2026-06-01,17625,29
2026-06-02,17627,29
2026-06-03,17629,29
2026-06-04,17632,29
2026-06-05,17636,29
2026-06-06,17638,29
2026-06-08,17642,29
2026-06-09,17645,29
2026-06-10,17649,29
2026-06-11,17651,29
2026-06-12,17655,29
2026-06-13,17657,29
2026-06-15,17659,29
2026-06-16,17662,29
2026-06-17,17664,29
2026-06-18,17666,29
2026-06-19,17670,30
2026-06-21,17672,30
2026-06-22,17674,30
2026-06-23,17679,30
2026-06-24,17680,30
2026-06-25,17682,30
2026-06-26,17685,30
2026-06-27,17689,30
2026-06-29,17691,30
2026-07-01,17693,30
2026-07-02,17694,30
2026-07-03,17695,30
2026-07-04,17696,30
2026-07-06,17698,30
